SampleID , process , xsectioninpb , kfactor , filtefficiency , xsecunc , generator

364117 , Sherpa_221_NNPDF30NNLO_Zee_MAXHTPTV70_140_CVetoBVeto        , 110.5      , 0.9751 , 0.69043  , 1. 
364118 , Sherpa_221_NNPDF30NNLO_Zee_MAXHTPTV70_140_CFilterBVeto      , 110.63     , 0.9751 , 0.18382  , 1. 
364119 , Sherpa_221_NNPDF30NNLO_Zee_MAXHTPTV70_140_BFilter           , 110.31     , 0.9751 , 0.11443  , 1. 
364120 , Sherpa_221_NNPDF30NNLO_Zee_MAXHTPTV140_280_CVetoBVeto       , 40.731     , 0.9751 , 0.61452  , 1. 
364121 , Sherpa_221_NNPDF30NNLO_Zee_MAXHTPTV140_280_CFilterBVeto     , 40.67      , 0.9751 , 0.23044  , 1. 
364122 , Sherpa_221_NNPDF30NNLO_Zee_MAXHTPTV140_280_BFilter          , 40.643     , 0.9751 , 0.14966  , 1. 
364123 , Sherpa_221_NNPDF30NNLO_Zee_MAXHTPTV280_500_CVetoBVeto       , 8.6743     , 0.9751 , 0.56134  , 1. 
364124 , Sherpa_221_NNPDF30NNLO_Zee_MAXHTPTV280_500_CFilterBVeto     , 8.6711     , 0.9751 , 0.26294  , 1. 
364125 , Sherpa_221_NNPDF30NNLO_Zee_MAXHTPTV280_500_BFilter          , 8.6766     , 0.9751 , 0.17223  , 1. 
364126 , Sherpa_221_NNPDF30NNLO_Zee_MAXHTPTV500_1000                 , 1.8081     , 0.9751 , 1.0      , 1. 
364127 , Sherpa_221_NNPDF30NNLO_Zee_MAXHTPTV1000_E_CMS               , 0.14857    , 0.9751 , 1.0      , 1. 
364128 , Sherpa_221_NNPDF30NNLO_Ztautau_MAXHTPTV0_70_CVetoBVeto      , 1981.6     , 0.9751 , 0.82142  , 1. 
364129 , Sherpa_221_NNPDF30NNLO_Ztautau_MAXHTPTV0_70_CFilterBVeto    , 1978.8     , 0.9751 , 0.11314  , 1. 
364130 , Sherpa_221_NNPDF30NNLO_Ztautau_MAXHTPTV0_70_BFilter         , 1981.8     , 0.9751 , 0.064453 , 1. 
364131 , Sherpa_221_NNPDF30NNLO_Ztautau_MAXHTPTV70_140_CVetoBVeto    , 110.37     , 0.9751 , 0.68883  , 1. 
364132 , Sherpa_221_NNPDF30NNLO_Ztautau_MAXHTPTV70_140_CFilterBVeto  , 110.51     , 0.9751 , 0.1829   , 1. 
364133 , Sherpa_221_NNPDF30NNLO_Ztautau_MAXHTPTV70_140_BFilter       , 110.87     , 0.9751 , 0.110886 , 1. 
364134 , Sherpa_221_NNPDF30NNLO_Ztautau_MAXHTPTV140_280_CVetoBVeto   , 40.781     , 0.9751 , 0.60821  , 1. 
364135 , Sherpa_221_NNPDF30NNLO_Ztautau_MAXHTPTV140_280_CFilterBVeto , 40.74      , 0.9751 , 0.22897  , 1. 
364136 , Sherpa_221_NNPDF30NNLO_Ztautau_MAXHTPTV140_280_BFilter      , 40.761     , 0.9751 , 0.13442  , 1. 
364137 , Sherpa_221_NNPDF30NNLO_Ztautau_MAXHTPTV280_500_CVetoBVeto   , 8.5502     , 0.9751 , 0.56036  , 1. 
